info	2022-08-08T00:21:44.574626700 	Starting APP
info	2022-08-08T00:22:11.818129900 	Adding a new customer bob
info	2022-08-08T00:22:20.148191100 	Getting all customers
info	2022-08-08T00:23:41.517845300 	Adding a new customer Macbook pro
info	2022-08-08T00:24:07.795815 	Getting all customers
info	2022-08-08T00:25:04.362854700 	Adding a new customer Imac
info	2022-08-08T00:25:30.409687800 	Getting all products
info	2022-08-08T21:52:04.903225 	Starting APP
info	2022-08-08T21:53:19.321208 	Starting APP
info	2022-08-08T21:53:37.379606900 	Starting APP
info	2022-08-08T21:53:56.506259700 	Starting APP
info	2022-08-08T21:53:57.998547 	User start to login 
info	2022-08-08T22:08:44.128073100 	Starting APP
