info	2022-08-07T17:39:08.837001600 	Starting APP
info	2022-08-07T17:39:37.117561600 	Getting all products
info	2022-08-07T18:40:50.690380800 	Starting APP
info	2022-08-07T18:41:05.884406500 	Getting all products
info	2022-08-07T18:41:29.419258100 	Starting APP
info	2022-08-07T18:41:40.132320 	Starting APP
info	2022-08-07T18:42:52.105076700 	Starting APP
info	2022-08-07T18:43:18.963067400 	Starting APP
info	2022-08-07T18:43:33.349508100 	Getting all products
info	2022-08-07T18:44:33.018263 	Starting APP
info	2022-08-07T18:44:50.930538800 	Starting APP
info	2022-08-07T18:44:59.581491700 	Getting all products
info	2022-08-07T18:46:39.298064100 	Starting APP
info	2022-08-07T18:47:18.987405700 	Starting APP
info	2022-08-07T18:48:14.621066200 	Getting all products
info	2022-08-07T18:52:01.972985400 	Starting APP
info	2022-08-07T18:52:17.868263800 	Adding a new customer ipad mini
info	2022-08-07T18:52:17.868961 	Adding a new customer ipad mini
info	2022-08-07T18:52:25.008040400 	Getting all products
info	2022-08-07T18:53:59.071629700 	Getting all products
info	2022-08-07T19:32:18.862384200 	Starting APP
info	2022-08-07T19:32:22.292693 	Getting all products
info	2022-08-07T19:32:41.186190100 	Adding a new customer macbook pro
info	2022-08-07T19:32:41.187644400 	Adding a new customer macbook pro
info	2022-08-07T19:32:45.019813200 	Getting all products
info	2022-08-07T19:44:43.902876800 	Starting APP
info	2022-08-07T19:47:21.546418200 	Getting all customers
info	2022-08-07T19:47:27.614596800 	Getting all products
info	2022-08-07T19:48:45.944240700 	Starting APP
info	2022-08-07T19:48:47.884367400 	Getting all products
info	2022-08-07T19:49:02.876607900 	Adding a new customer pp
info	2022-08-07T19:49:02.876607900 	Adding a new customer pp
info	2022-08-07T19:49:09.550400100 	Getting all products
info	2022-08-07T19:50:00.174197500 	Starting APP
info	2022-08-07T19:50:09.589386700 	Adding a new customer aa
info	2022-08-07T19:50:09.590308700 	Adding a new customer aa
info	2022-08-07T19:50:14.379589900 	Getting all products
info	2022-08-07T19:50:33.923929400 	Starting APP
info	2022-08-07T19:50:45.555388500 	Adding a new customer bb
info	2022-08-07T19:50:45.556467700 	Adding a new customer bb
info	2022-08-07T19:51:10.258368500 	Getting all products
info	2022-08-07T19:51:43.118705900 	Starting APP
info	2022-08-07T19:51:52.479066500 	Adding a new customer d
info	2022-08-07T19:51:52.480063100 	Adding a new customer d
info	2022-08-07T19:52:08.219504100 	Adding a new customer e
info	2022-08-07T19:52:08.220493900 	Adding a new customer e
info	2022-08-07T19:53:19.852672200 	Starting APP
info	2022-08-07T19:53:34.385463800 	Adding a new customer f
info	2022-08-07T19:53:34.385463800 	Adding a new customer f
info	2022-08-07T19:53:44.452576300 	Adding a new customer e
info	2022-08-07T19:53:44.453583200 	Adding a new customer e
info	2022-08-07T19:53:47.573878400 	Getting all products
info	2022-08-07T19:54:18.387239 	Starting APP
info	2022-08-07T19:54:26.301692100 	Adding a new customer g
info	2022-08-07T19:54:32.811889200 	Adding a new customer h
info	2022-08-07T19:54:34.752797700 	Getting all products
info	2022-08-07T20:09:20.415405600 	Starting APP
info	2022-08-07T20:10:03.892522400 	Starting APP
info	2022-08-07T20:10:08.563332500 	Getting all customers
info	2022-08-07T20:11:10.463592100 	Starting APP
info	2022-08-07T20:11:13.043909400 	Getting all customers
info	2022-08-07T20:15:00.954399300 	Starting APP
info	2022-08-07T20:15:05.430638100 	Getting all customers
