info	2022-08-24T20:03:23.865143300 	Starting APP
info	2022-08-24T20:04:30.832730900 	Starting APP
info	2022-08-24T20:05:23.722255400 	Starting APP
info	2022-08-24T20:06:04.466507 	Starting APP
info	2022-08-24T20:07:49.595787600 	Starting APP
info	2022-08-24T20:08:11.152959900 	Starting APP
info	2022-08-24T20:08:40.709977700 	Starting APP
info	2022-08-24T20:09:09.138828600 	Starting APP
info	2022-08-24T20:09:11.412249200 	Starting APP
info	2022-08-24T20:09:13.124141500 	Starting APP
info	2022-08-24T20:09:23.187953100 	 Member start to shop 
info	2022-08-24T20:10:55.253367600 	Starting APP
info	2022-08-24T20:10:59.585098400 	 Member start to shop 
info	2022-08-24T20:11:08.043769700 	Starting APP
info	2022-08-24T20:11:24.936012700 	Starting APP
info	2022-08-24T20:11:28.301721 	 Member start to shop 
info	2022-08-24T20:11:31.314090400 	 Member start to shop 
info	2022-08-24T20:11:31.943880100 	 Member start to shop 
info	2022-08-24T20:17:38.979162300 	Starting APP
info	2022-08-24T20:17:42.009604200 	 Member start to shop 
info	2022-08-24T20:17:55.413279200 	Starting APP
info	2022-08-24T20:17:58.615854500 	 Member start to shop 
info	2022-08-24T20:18:01.283697300 	 Member start to shop 
info	2022-08-24T20:18:39.602976900 	Starting APP
info	2022-08-24T20:18:42.621552400 	 Member start to shop 
info	2022-08-24T20:18:44.253990300 	 Member start to shop 
info	2022-08-24T20:18:44.915194300 	 Member start to shop 
info	2022-08-24T20:21:58.515411 	Starting APP
info	2022-08-24T20:22:01.448645500 	 Member start to shop 
info	2022-08-24T20:22:02.785031400 	 Member start to shop 
info	2022-08-24T20:22:03.641680300 	 Member start to shop 
