info	2022-08-10T00:39:21.310974400 	Starting APP
info	2022-08-10T00:39:28.780415400 	Starting APP
info	2022-08-10T00:39:53.438869 	Adding a new customer pop
info	2022-08-10T00:39:55.007330200 	Getting all customers
info	2022-08-10T00:42:58.200554400 	Starting APP
info	2022-08-10T00:43:17.207518800 	Adding a new customer may
info	2022-08-10T00:43:19.122627400 	Getting all customers
info	2022-08-10T00:44:14.392046800 	Starting APP
info	2022-08-10T00:44:51.047280300 	Adding a new customer aadfadf
info	2022-08-10T00:44:51.048842800 	Adding a new customer aadfadf
info	2022-08-10T00:44:55.071801200 	Getting all products
info	2022-08-10T00:46:23.321668900 	Starting APP
info	2022-08-10T00:47:12.485970100 	Getting all products
info	2022-08-10T00:47:27.001231800 	Starting APP
info	2022-08-10T00:47:31.408410100 	Getting all products
info	2022-08-10T00:47:50.337427200 	Starting APP
info	2022-08-10T01:02:43.057479600 	Starting APP
info	2022-08-10T01:06:01.380700800 	Starting APP
info	2022-08-10T01:11:14.118195 	Starting APP
info	2022-08-10T01:11:50.088647900 	Starting APP
info	2022-08-10T01:12:14.645968 	Starting APP
